booking_date,booking_date_month,client_code,service_code,service_desc,staff,price,canceled_yes_no
6/16/2018,June,TUMM01,SBD,Blowdry,KELLY,55,0
6/16/2018,June,MARG01,SHCM,Men's hair cut,JJ,60,0
6/16/2018,June,ROPR01,SHCW,Women's hair cut,KELLY,65,0
6/16/2018,June,TUMM01,CTU,Color touch up,JOANNE,70,0
6/16/2018,June,PHIJ01,CTU,Color touch up,JOANNE,70,0
6/16/2018,June,MARM01,CFC,Color full color,JOANNE,70,0
6/16/2018,June,TUMM01,CFC,Color full color,JOANNE,77.06,1
6/16/2018,June,RICS01,SHCW,Women's hair cut,JJ,82,0
6/16/2018,June,GARJ01,CFC,Color full color,JOANNE,85,0
6/16/2018,June,SCHH01,SHCW,Women's hair cut,JJ,102,0
6/16/2018,June,GARJ01,SHCW,Women's hair cut,JJ,102,0
6/16/2018,June,ROPR01,CBAL,Balayage,KELLY,150,0
6/16/2018,June,TAYE01,SHCM,Men's hair cut,JJ,49.48,1
6/17/2018,June,BOTN01,SHCM,Men's hair cut,BECKY,50,0
6/17/2018,June,STOD01,SHCM,Men's hair cut,BECKY,50,0
6/17/2018,June,HUDM01,SBD,Blowdry,BECKY,50,0
6/17/2018,June,HUDS01,SBD,Blowdry,BECKY,50,0
6/17/2018,June,WOOJ01,SBD,Blowdry,BECKY,50,0
6/17/2018,June,BREH01,SHCW,Women's hair cut,JJ,102,0
6/19/2018,June,MOOH01,CON,Consultation,JJ,0,0
6/19/2018,June,MACS01,MISC,miscellaneous,JJ,20,0
6/19/2018,June,TRES01,SHCM,Men's hair cut,BECKY,30,0
6/19/2018,June,JOHM01,SHCM,Men's hair cut,KELLY,35,0
6/19/2018,June,DHAN01,SBD,Blowdry,JJ,42,0
6/19/2018,June,CHIC01,SHCW,Women's hair cut,KELLY,45,0
6/19/2018,June,HENB01,SHCM,Men's hair cut,JJ,49.48,1
6/19/2018,June,MELE01,SHCM,Men's hair cut,BECKY,50,0
6/19/2018,June,BROS02,SHCM,Men's hair cut,BECKY,50,0
6/19/2018,June,HOAS01,SHCW,Women's hair cut,KELLY,55,0
6/19/2018,June,HOFJ01,SHCW,Women's hair cut,KELLY,55,0
6/19/2018,June,STEK02,SBD,Blowdry,KELLY,55,0
6/19/2018,June,NIZS01,SHCW,Women's hair cut,BECKY,60,0
6/19/2018,June,SARA01,SHCM,Men's hair cut,JJ,60,0
6/19/2018,June,DHAN01,CFC,Color full color,JOANNE,75,0
6/19/2018,June,RICP01,SHCW,Women's hair cut,BECKY,80,0
6/19/2018,June,HOUN01,SHCW,Women's hair cut,JJ,82,0
6/19/2018,June,MOSR01,SHCW,Women's hair cut,JJ,82,0
6/19/2018,June,TAYL01,CHLPL,Highlights partial,JOANNE,160,0
6/19/2018,June,KIRR01,SHCM,Men's hair cut,BECKY,41.15,1
6/19/2018,June,TAMA01,CON,Consultation,KELLY,5,1
6/20/2018,June,WITC01,SHCM,Men's hair cut,KELLY,35,0
6/20/2018,June,SCHJ01,CCAMO,Men's camo color,JJ,45,0
6/20/2018,June,CARK01,SBD,Blowdry,KELLY,45.64,1
6/20/2018,June,WAGM01,CTU,Color touch up,JOANNE,50,0
6/20/2018,June,MACD01,SHCW,Women's hair cut,KELLY,55,0
6/20/2018,June,SLUS01,SHCM,Men's hair cut,JJ,60,0
6/20/2018,June,POTR01,SHCM,Men's hair cut,JJ,60,0
6/20/2018,June,SCHJ01,SHCM,Men's hair cut,JJ,60,0
6/20/2018,June,BORJ01,SHCM,Men's hair cut,JJ,60,0
6/20/2018,June,CHIT01,SHCW,Women's hair cut,JJ,82,0
6/20/2018,June,TRIL01,SHCW,Women's hair cut,JJ,82,0
6/20/2018,June,WAL*01,SHCW,Women's hair cut,JJ,82,0
6/20/2018,June,KERT01,SHCW,Women's hair cut,JJ,102,0
6/20/2018,June,CORS01,SHCW,Women's hair cut,JJ,102,0
6/20/2018,June,VERM01,SHCW,Women's hair cut,JJ,102,0
6/20/2018,June,CORS01,CAL,accent lights,JOANNE,140,0
6/20/2018,June,CARK01,CTU,Color touch up,KELLY,52.5,1
6/21/2018,June,JM01,CON,Consultation,KELLY,10,0
6/21/2018,June,RIHM01,SBD,Blowdry,BECKY,30,0
6/21/2018,June,DONN01,SBD,Blowdry,JJ,32,0
6/21/2018,June,COLG01,SBD,Blowdry,BECKY,45.26,1
6/21/2018,June,HOLL01,SBD,Blowdry,BECKY,45.26,1
6/21/2018,June,COLG01,SBD,Blowdry,BECKY,50,0
6/21/2018,June,KUKK01,SBD,Blowdry,BECKY,50,0
6/21/2018,June,KOZC01,SHCW,Women's hair cut,KELLY,55,0
6/21/2018,June,BHAT01,SHCW,Women's hair cut,BECKY,60,0
6/21/2018,June,HENB01,SHCM,Men's hair cut,JJ,60,0
6/21/2018,June,BURT01,SHCM,Men's hair cut,JJ,60,0
6/21/2018,June,GHOP01,CTU,Color touch up,JOANNE,70,0
6/21/2018,June,BURL01,CTU,Color touch up,JOANNE,70,0
6/21/2018,June,WYRC01,CTU,Color touch up,JOANNE,70,0
6/21/2018,June,BURL01,SHCW,Women's hair cut,KELLY,75,0
6/21/2018,June,MANL01,SHCW,Women's hair cut,BECKY,80,0
6/21/2018,June,GHOP01,SHCW,Women's hair cut,BECKY,80,0
6/21/2018,June,RUBA01,SHCW,Women's hair cut,JJ,82,0
6/21/2018,June,LEEM01,CFC,Color full color,JOANNE,85,0
6/21/2018,June,RUTR01,CFC,Color full color,JOANNE,85,0
6/21/2018,June,VARE01,SHCW,Women's hair cut,JJ,88.44,1
6/21/2018,June,HILE01,SHCW,Women's hair cut,JJ,102,0
6/21/2018,June,AINM01,SHCW,Women's hair cut,JJ,102,0
6/21/2018,June,MOLA01,SHCW,Women's hair cut,JJ,102,0
6/21/2018,June,LEEM01,SHCW,Women's hair cut,JJ,102,0
6/21/2018,June,RUTR01,SHCW,Women's hair cut,JJ,102,0
6/21/2018,June,COLG01,CALC,Accent lights and color,JOANNE,140,0
6/22/2018,June,INFB01,CON,Consultation,KELLY,0,0
6/22/2018,June,MURS01,SHCM,Men's hair cut,BECKY,5,0
6/22/2018,June,CROB01,MISC,miscellaneous,KELLY,18,0
6/22/2018,June,KHUN01,CON,Consultation,KELLY,20,0
6/22/2018,June,KOEE01,SHCM,Men's hair cut,KELLY,35,0
6/22/2018,June,CROB01,SHCM,Men's hair cut,KELLY,35,0
6/22/2018,June,WOOJ01,SBD,Blowdry,JJ,44.55,1
6/22/2018,June,PENM01,SBD,Blowdry,BECKY,45.26,1
6/22/2018,June,ABL*01,SHCM,Men's hair cut,BECKY,50,0
6/22/2018,June,LIMB01,SHCM,Men's hair cut,BECKY,50,0
6/22/2018,June,BUDG02,SHCM,Men's hair cut,BECKY,50,0
6/22/2018,June,PENM01,CMT,Color mini touch up,JOANNE,50,1
6/22/2018,June,WOOD02,SBD,Blowdry,JJ,52,0
6/22/2018,June,KATS01,SHCW,Women's hair cut,KELLY,55,0
6/22/2018,June,PANP01,SHCW,Women's hair cut,KELLY,55,0
6/22/2018,June,WOOJ01,CTU,Color touch up,JOANNE,66.52,1
6/22/2018,June,WIL*01,CTU,Color touch up,JOANNE,70,0
6/22/2018,June,DSIC01,SHCW,Women's hair cut,JJ,82,0
6/22/2018,June,PENM01,SHCW,Women's hair cut,JJ,88.44,1
6/22/2018,June,PET*01,SHCW,Women's hair cut,JJ,88.44,1
6/22/2018,June,WIL*01,SHCW,Women's hair cut,JJ,102,0
6/22/2018,June,NGUS01,SHCW,Women's hair cut,JJ,102,0
6/22/2018,June,SIRM01,SBD5+1,Blow dry bundle 5+1,HOUSE,250,0
6/22/2018,June,HILJ01,SBD5+1,Blow dry bundle 5+1,HOUSE,250,0
6/23/2018,June,TIEM01,CT,Color toner,KELLY,20,0
6/23/2018,June,TIEM01,SHCM,Men's hair cut,KELLY,35,0
6/23/2018,June,HUAR01,SBD,Blowdry,KELLY,35,0
6/23/2018,June,REDM01,SBD,Blowdry,JJ,44.55,1
6/23/2018,June,SUNS01,SHCW,Women's hair cut,KELLY,45,0
6/23/2018,June,RUDJ01,SHCW,Women's hair cut,KELLY,45,0
6/23/2018,June,TIEM01,SMARTBOND,Smart Bond,KELLY,50,0
6/23/2018,June,WOOJ01,SBD,Blowdry,JJ,52,0
6/23/2018,June,?A01,SBD,Blowdry,KELLY,55,0
6/23/2018,June,FIGM01,CTU,Color touch up,KELLY,65,0
6/23/2018,June,SUNS01,CTU,Color touch up,KELLY,65,0
6/23/2018,June,BENS02,CFC,Color full color,JOANNE,65,0
6/23/2018,June,ERWS01,CTU,Color touch up,JOANNE,70,0
6/23/2018,June,WOOJ01,CTU,Color touch up,JOANNE,70,0
6/23/2018,June,SPRK01,SHCW,Women's hair cut,JJ,81.6,0
6/23/2018,June,CONJ01,SHCW,Women's hair cut,JJ,82,0
6/23/2018,June,TAYB01,SHCW,Women's hair cut,JJ,82,0
6/23/2018,June,AURM01,SHCW,Women's hair cut,JJ,88.44,1
6/23/2018,June,TIEM01,CDPB,double process blonde,KELLY,100,0
6/23/2018,June,ERWS01,SHCW,Women's hair cut,JJ,102,0
6/23/2018,June,LEEO01,CALC,Accent lights and color,JOANNE,140,0
6/23/2018,June,VELA01,CON,Consultation,JJ,0,1
6/26/2018,June,LEM01,CON,Consultation,KELLY,0,0
6/26/2018,June,PARJ02,SHCM,Men's hair cut,KELLY,35,0
6/26/2018,June,ZUKS01,SHCM,Men's hair cut,BECKY,41.15,1
6/26/2018,June,FRAM01,SHCW,Women's hair cut,KELLY,45,0
6/26/2018,June,FIND01,SBD,Blowdry,KELLY,45,0
6/26/2018,June,YATT01,SHCM,Men's hair cut,BECKY,50,0
6/26/2018,June,ZUKS01,SHCM,Men's hair cut,BECKY,50,0
6/26/2018,June,PENM01,SBD,Blowdry,BECKY,50,0
6/26/2018,June,PENM01,CMT,Color mini touch up,JOANNE,50,0
6/26/2018,June,NELT01,SBD,Blowdry,JJ,52,0
6/26/2018,June,VERD01,SHCM,Men's hair cut,KELLY,55,0
6/26/2018,June,RICP01,SBD,Blowdry,KELLY,55,0
6/26/2018,June,LEHF01,SHCW,Women's hair cut,BECKY,60,0
6/26/2018,June,FER*01,SHCW,Women's hair cut,BECKY,60,0
6/26/2018,June,NIES02,SHCM,Men's hair cut,JJ,60,0
6/26/2018,June,TRAJ01,SHCM,Men's hair cut,JJ,60,0
6/26/2018,June,ZHAV01,CFC,Color full color,JOANNE,65,0
6/26/2018,June,WINL01,SHCW,Women's hair cut,BECKY,67.84,1
6/26/2018,June,STEK01,SHCW,Women's hair cut,BECKY,80,0
6/26/2018,June,MARD01,SHCW,Women's hair cut,BECKY,80,0
6/26/2018,June,FANM01,SHCW,Women's hair cut,JJ,82,0
6/26/2018,June,LINJ01,SHCW,Women's hair cut,JJ,102,0
6/26/2018,June,BRES01,SHCW,Women's hair cut,JJ,102,0
6/26/2018,June,FIND01,CHLPL,Highlights partial,JOANNE,150,0
6/27/2018,June,LEWH02,SBD,Blowdry,KELLY,35,0
6/27/2018,June,GREB01,SHCM,Men's hair cut,JJ,40,0
6/27/2018,June,CARK01,CTU,Color touch up,KELLY,40,0
6/27/2018,June,CARK01,SBD,Blowdry,KELLY,45.64,1
6/27/2018,June,MCCB01,SHCM,Men's hair cut,BECKY,50,0
6/27/2018,June,MESN01,SBD,Blowdry,BECKY,50,0
6/27/2018,June,HOLL01,SBD,Blowdry,BECKY,50,0
6/27/2018,June,YANM01,SHCW,Women's hair cut,KELLY,55,0
6/27/2018,June,CARK01,SHCM,Men's hair cut,KELLY,55,0
6/27/2018,June,SUNS01,SHCW,Women's hair cut,KELLY,56.05,1
6/27/2018,June,BERI01,SHCM,Men's hair cut,JJ,60,0
6/27/2018,June,STEH01,SHCM,Men's hair cut,JJ,60,0
6/27/2018,June,LYNG01,SHCM,Men's hair cut,JJ,60,0
6/27/2018,June,HOWC01,SHCM,Men's hair cut,JJ,60,0
6/27/2018,June,SHAS01,SHCM,Men's hair cut,JJ,60,0
6/27/2018,June,BELK01,CFC,Color full color,KELLY,65,0
6/27/2018,June,WOOD01,CTU,Color touch up,JOANNE,70,0
6/27/2018,June,HOLL01,CTU,Color touch up,JOANNE,70,0
6/27/2018,June,COXH01,SHCW,Women's hair cut,KELLY,75,0
6/27/2018,June,PARS01,SHCW,Women's hair cut,BECKY,80,0
6/27/2018,June,.L01,SHCW,Women's hair cut,JJ,88.44,1
6/27/2018,June,WOOD01,SHCW,Women's hair cut,JJ,102,0
6/27/2018,June,MASA01,CBAL,Balayage,KELLY,155.56,1
6/28/2018,June,RUBA01,CON,Consultation,JJ,0,0
6/28/2018,June,BURD01,SHCM,Men's hair cut,BECKY,5,0
6/28/2018,June,WASS01,SHCM,Men's hair cut,KELLY,35,0
6/28/2018,June,JENP01,SHCC,Children (under 12),KELLY,35,1
6/28/2018,June,MEIC01,SHCM,Men's hair cut,KELLY,38.8,1
6/28/2018,June,HOG*01,SHCM,Men's hair cut,BECKY,50,0
6/28/2018,June,BATP01,SHCM,Men's hair cut,JJ,50,0
6/28/2018,June,MAKM01,SHCM,Men's hair cut,BECKY,50,0
6/28/2018,June,ELSM01,SBD,Blowdry,BECKY,50,0
6/28/2018,June,DOWR01,SBD,Blowdry,JJ,52,0
6/28/2018,June,BOTS01,SHCW,Women's hair cut,KELLY,55,0
6/28/2018,June,ADAP01,SHCW,Women's hair cut,KELLY,55,0
6/28/2018,June,WALT01,SHCW,Women's hair cut,KELLY,55,0
6/28/2018,June,BOTC01,SHCW,Women's hair cut,BECKY,60,0
6/28/2018,June,SIDA01,SHCW,Women's hair cut,BECKY,60,0
6/28/2018,June,DUFD01,SHCM,Men's hair cut,JJ,60,0
6/28/2018,June,ADAP01,CFC,Color full color,KELLY,65,0
6/28/2018,June,MARK01,SHCW,Women's hair cut,BECKY,67.84,1
6/28/2018,June,BENC01,CTU,Color touch up,JOANNE,70,0
6/28/2018,June,BOTK01,SHCW,Women's hair cut,JJ,82,0
6/28/2018,June,YEHC01,SHCW,Women's hair cut,JJ,82,0
6/28/2018,June,SILG01,SHCW,Women's hair cut,JJ,82,0
6/28/2018,June,KUKK01,SBD5+1,Blow dry bundle 5+1,HOUSE,250,0
6/28/2018,June,WEES01,CON,Consultation,JJ,0,1
6/29/2018,June,DUFD01,CON,Consultation,JJ,0,1
6/29/2018,June,MCWC01,CAS,Color additional service,KELLY,5,0
6/29/2018,June,APTM01,SHCM,Men's hair cut,JJ,30,0
6/29/2018,June,OHA*01,SHCC,Children (under 12),BECKY,30,0
6/29/2018,June,OHA*01,SHCC,Children (under 12),BECKY,34,1
6/29/2018,June,MCWC01,CT,Color toner,KELLY,45,0
6/29/2018,June,SIRM01,SBD,Blowdry,BECKY,45.26,1
6/29/2018,June,MCWC01,SMARTBOND,Smart Bond,KELLY,50,0
6/29/2018,June,COLR02,SHCM,Men's hair cut,BECKY,50,0
6/29/2018,June,COLR01,SHCM,Men's hair cut,BECKY,50,0
6/29/2018,June,KLEA01,SHCM,Men's hair cut,BECKY,50,0
6/29/2018,June,FLEL01,SHCM,Men's hair cut,BECKY,50,0
6/29/2018,June,SIRM01,SBD,Blowdry,BECKY,50,0
6/29/2018,June,GREL01,SHCW,Women's hair cut,BECKY,60,0
6/29/2018,June,OGDJ01,SHCW,Women's hair cut,BECKY,60,0
6/29/2018,June,OHAG01,SHCM,Men's hair cut,JJ,60,0
6/29/2018,June,MCWC01,SHCW,Women's hair cut,KELLY,65,0
6/29/2018,June,HAMN01,CTU,Color touch up,JOANNE,70,0
6/29/2018,June,GAD*01,CFC,Color full color,JOANNE,77.06,1
6/29/2018,June,WANM01,SHCW,Women's hair cut,BECKY,80,0
6/29/2018,June,MCMC01,SHCW,Women's hair cut,JJ,82,0
6/29/2018,June,COLG01,SHCW,Women's hair cut,JJ,102,0
6/29/2018,June,LEVL01,SHCW,Women's hair cut,JJ,102,0
6/29/2018,June,SAVP01,SHCW,Women's hair cut,JJ,102,0
6/29/2018,June,HAMN01,SHCW,Women's hair cut,JJ,102,0
6/29/2018,June,KALA01,SHCW,Women's hair cut,JJ,102,0
6/29/2018,June,NGUS01,CALC,Accent lights and color,JOANNE,140,0
6/29/2018,June,MCWC01,CBAL,Balayage,KELLY,150,0
6/29/2018,June,KALA01,CHLPHC,Partial highlights and color,JOANNE,160,0
6/29/2018,June,FIOJ01,SHCW,Women's hair cut,KELLY,56.05,1
6/29/2018,June,MARK01,CON,Consultation,BECKY,0,1
6/30/2018,June,TAMA01,SMARTBOND,Smart Bond,KELLY,25,0
6/30/2018,June,KRAV01,SMARTBOND,Smart Bond,KELLY,25,0
6/30/2018,June,CASN01,SBD,Blowdry,BECKY,30,0
6/30/2018,June,WELN01,SBD,Blowdry,JJ,30,0
6/30/2018,June,HELJ01,SHCM,Men's hair cut,BECKY,41.15,1
6/30/2018,June,WOOJ02,SHCM,Men's hair cut,BECKY,41.15,1
6/30/2018,June,WOOD02,SBD,Blowdry,JJ,44.55,1
6/30/2018,June,HAMA01,SHCW,Women's hair cut,KELLY,45,0
6/30/2018,June,DELC01,SHCM,Men's hair cut,BECKY,50,0
6/30/2018,June,IRWE01,SHCM,Men's hair cut,BECKY,50,0
6/30/2018,June,WOOJ01,SBD,Blowdry,BECKY,50,0
6/30/2018,June,TAMA01,SHCW,Women's hair cut,KELLY,56.05,1
6/30/2018,June,DEYS01,SHCW,Women's hair cut,BECKY,60,0
6/30/2018,June,KRAV01,SHCW,Women's hair cut,KELLY,65,0
6/30/2018,June,TRAS02,CFC,Color full color,JOANNE,65,0
6/30/2018,June,TOPS01,SHCW,Women's hair cut,BECKY,67.84,1
6/30/2018,June,IRWE01,CTU,Color touch up,JOANNE,70,0
6/30/2018,June,TAMA01,SHCW,Women's hair cut,KELLY,75,0
6/30/2018,June,FISV01,CFC,Color full color,JOANNE,77.06,1
6/30/2018,June,FISV01,SHCW,Women's hair cut,BECKY,80,0
6/30/2018,June,LEHN01,SHCW,Women's hair cut,JJ,82,0
6/30/2018,June,LAS01,SHCW,Women's hair cut,JJ,82,0
6/30/2018,June,FISV01,CFC,Color full color,JOANNE,85,0
6/30/2018,June,TAMA01,CT,Color toner,KELLY,90,0
6/30/2018,June,KRAV01,CDPB,double process blonde,KELLY,100,0
6/30/2018,June,EZIR01,SHCW,Women's hair cut,JJ,102,0
6/30/2018,June,GOSD01,CHLPL,Highlights partial,JOANNE,130,0
6/30/2018,June,TAMA01,CBAL,Balayage,KELLY,150,0
6/30/2018,June,TAMA01,CBAL,Balayage,KELLY,155.56,1
6/30/2018,June,SKUD01,SBD5+1,Blow dry bundle 5+1,HOUSE,230,0
7/3/2018,July,KATM01,CON,Consultation,JOANNE,0,1
7/3/2018,July,NORJ01,SHCM,Men's hair cut,JJ,40,0
7/3/2018,July,TASJ01,SHCM,Men's hair cut,JJ,40,0
7/3/2018,July,DHAS02,SHCW,Women's hair cut,KELLY,45,0
7/3/2018,July,DHAS02,CT,Color toner,KELLY,45,0
7/3/2018,July,KUKK01,SBD,Blowdry,BECKY,45.26,1
7/3/2018,July,NELT01,SBD,Blowdry,BECKY,45.26,1
7/3/2018,July,DHAS02,SMARTBOND,Smart Bond,KELLY,50,0
7/3/2018,July,OWED01,SHCM,Men's hair cut,BECKY,50,0
7/3/2018,July,NICP01,SHCM,Men's hair cut,BECKY,50,0
7/3/2018,July,LAWJ01,SHCM,Men's hair cut,BECKY,50,0
7/3/2018,July,LEHJ01,SHCM,Men's hair cut,JJ,50,0
7/3/2018,July,JOHD01,SHCM,Men's hair cut,BECKY,50,0
7/3/2018,July,HILJ01,SBD,Blowdry,BECKY,50,0
7/3/2018,July,BROS01,SBD,Blowdry,BECKY,50,0
7/3/2018,July,WONM02,SBD,Blowdry,JJ,52,0
7/3/2018,July,SUNS01,SHCW,Women's hair cut,KELLY,56.05,1
7/3/2018,July,KREJ01,SHCW,Women's hair cut,BECKY,60,0
7/3/2018,July,SUNS01,CTU,Color touch up,KELLY,65,0
7/3/2018,July,ROWD01,SHCW,Women's hair cut,BECKY,80,0
7/3/2018,July,KIMH01,SHCW,Women's hair cut,JJ,82,0
7/3/2018,July,DHAS02,CHLHH,Highlights half head,KELLY,130,0
7/3/2018,July,DEYS01,CHLPL,Highlights partial,JOANNE,147.73,1
7/3/2018,July,TINA02,CHLPL,Highlights partial,JOANNE,160,0
7/3/2018,July,ESKR01,CON,Consultation,JJ,0,1
7/4/2018,July,DAMK01,TRE 1,Treatments 1,JOANNE,20,0
7/4/2018,July,PANB01,SHCM,Men's hair cut,KELLY,35,0
7/4/2018,July,PARD01,SHCM,Men's hair cut,KELLY,35,0
7/4/2018,July,TANJ01,SHCM,Men's hair cut,KELLY,35,0
7/4/2018,July,DEAM01,SHCM,Men's hair cut,KELLY,38.8,1
7/4/2018,July,POTR01,SHCM,Men's hair cut,JJ,49.48,1
7/4/2018,July,ARRM01,SBD,Blowdry,JJ,52,0
7/4/2018,July,COLG01,SBD,Blowdry,KELLY,55,0
7/4/2018,July,GRET01,SHCM,Men's hair cut,JJ,60,0
7/4/2018,July,DAMK01,CTU,Color touch up,JOANNE,60,0
7/4/2018,July,DAMK01,SHCW,Women's hair cut,KELLY,65,0
7/4/2018,July,TAYN01,SHCW,Women's hair cut,JJ,82,0
7/4/2018,July,ARRM01,CFC,Color full color,JOANNE,85,0
7/4/2018,July,JENP01,SHCW,Women's hair cut,JJ,88.44,1
7/4/2018,July,ALVJ01,SHCW,Women's hair cut,JJ,102,0
7/4/2018,July,GELK01,SHCW,Women's hair cut,JJ,102,0
7/4/2018,July,RIDY01,CHLPL,Highlights partial,JOANNE,140,0
7/4/2018,July,OZDC02,CON,Consultation,JOANNE,0,1
7/4/2018,July,VELA01,CON,Consultation,JJ,0,1
7/5/2018,July,DEH01,SBD,Blowdry,JJ,32,0
7/5/2018,July,KIRJ01,SHCM,Men's hair cut,KELLY,35,0
7/5/2018,July,POUG01,SHCM,Men's hair cut,KELLY,35,0
7/5/2018,July,VALT01,SHCM,Men's hair cut,KELLY,35,0
7/5/2018,July,KOLK01,SHCW,Women's hair cut,KELLY,45,0
7/5/2018,July,SCHJ01,CCAMO,Men's camo color,JJ,45,0
7/5/2018,July,BRAN01,SHCM,Men's hair cut,BECKY,50,0
7/5/2018,July,BANR01,SBD,Blowdry,BECKY,50,0
7/5/2018,July,STOV01,SHCM,Men's hair cut,JJ,60,0
7/5/2018,July,GUBD01,SHCM,Men's hair cut,JJ,60,0
7/5/2018,July,GALB01,SHCM,Men's hair cut,JJ,60,0
7/5/2018,July,BANR01,CTU,Color touch up,JOANNE,70,0
7/5/2018,July,GRIA01,SHCW,Women's hair cut,BECKY,80,0
7/5/2018,July,CYRA01,SHCW,Women's hair cut,BECKY,80,0
7/5/2018,July,BRIK01,SHCW,Women's hair cut,JJ,102,0
7/5/2018,July,DHOA01,SBD,Blowdry,JJ,44.55,1
7/6/2018,July,SHAM01,SHCM,Men's hair cut,KELLY,35,0
7/6/2018,July,TERJ01,SHCM,Men's hair cut,KELLY,35,0
7/6/2018,July,HADD01,SBD,Blowdry,KELLY,35,0
7/6/2018,July,CARK01,SBD,Blowdry,KELLY,35,0
7/6/2018,July,MINA02,CT,Color toner,JOANNE,35,0
7/6/2018,July,CALD01,SHCM,Men's hair cut,JJ,40,0
7/6/2018,July,LEM01,CT,Color toner,KELLY,40,0
7/6/2018,July,LEM01,SMARTBOND,Smart Bond,KELLY,50,0
7/6/2018,July,SIRM01,SBD,Blowdry,BECKY,50,0
7/6/2018,July,LIND01,CMT,Color mini touch up,JOANNE,50,0
7/6/2018,July,BEBY01,SHCW,Women's hair cut,BECKY,60,0
7/6/2018,July,THOD01,SHCM,Men's hair cut,JJ,60,0
7/6/2018,July,LEM01,SHCW,Women's hair cut,KELLY,65,0
7/6/2018,July,DAJR01,CTU,Color touch up,JOANNE,66.52,1
7/6/2018,July,WANM01,SHCW,Women's hair cut,BECKY,67.84,1
7/6/2018,July,DAJR01,SHCW,Women's hair cut,BECKY,67.84,1
7/6/2018,July,MINA02,SHCW,Women's hair cut,BECKY,70,0
7/6/2018,July,MUMK01,CTU,Color touch up,JOANNE,70,0
7/6/2018,July,MOIB01,CTU,Color touch up,JOANNE,70,0
7/6/2018,July,MUMK01,SHCW,Women's hair cut,JJ,75,0
7/6/2018,July,CHMY01,SHCW,Women's hair cut,BECKY,80,0
7/6/2018,July,BOYL01,SHCW,Women's hair cut,BECKY,80,0
7/6/2018,July,MARO01,SDUD,Dry updo,KELLY,80,0
7/6/2018,July,MCAJ01,SHCW,Women's hair cut,JJ,82,0
7/6/2018,July,SINM01,SHCW,Women's hair cut,JJ,82,0
7/6/2018,July,HIMB01,SHCW,Women's hair cut,JJ,102,0
7/6/2018,July,GOSD01,SHCW,Women's hair cut,JJ,102,0
7/6/2018,July,MOIB01,SHCW,Women's hair cut,JJ,102,0
7/6/2018,July,LEM01,CBAL,Balayage,KELLY,160,0
7/6/2018,July,LIND01,SBD5+1,Blow dry bundle 5+1,HOUSE,250,0
7/7/2018,July,STOD01,CON,Consultation,JJ,0,0
7/7/2018,July,CASH01,CON,Consultation,JJ,0,0
7/7/2018,July,MACB01,CON,Consultation,JJ,0,0
7/7/2018,July,SQUN01,SHCM,Men's hair cut,JJ,20,0
7/7/2018,July,PIJM01,CT,Color toner,KELLY,25,0
7/7/2018,July,BREH01,SBD,Blowdry,JJ,44.55,1
7/7/2018,July,CHOK01,SHCW,Women's hair cut,KELLY,45,0
7/7/2018,July,ABL*01,SBD,Blowdry,KELLY,45.64,1
7/7/2018,July,PIJM01,SMARTBOND,Smart Bond,KELLY,50,0
7/7/2018,July,WONM02,CMT,Color mini touch up,JOANNE,50,0
7/7/2018,July,ARRM01,SBD,Blowdry,JJ,52,0
7/7/2018,July,BREH01,SBD,Blowdry,JJ,52,0
7/7/2018,July,WONM02,SBD,Blowdry,JJ,52,0
7/7/2018,July,MORD01,SHCM,Men's hair cut,KELLY,55,0
7/7/2018,July,?A01,SBD,Blowdry,KELLY,55,0
7/7/2018,July,HUDM01,SBD,Blowdry,KELLY,55,0
7/7/2018,July,PIJM01,SHCW,Women's hair cut,KELLY,65,0
7/7/2018,July,POIJ01,CFC,Color full color,JOANNE,65,0
7/7/2018,July,SPEK01,CTU,Color touch up,JOANNE,70,0
7/7/2018,July,NADS01,CTU,Color touch up,JOANNE,70,0
7/7/2018,July,EZIR01,SHCW,Women's hair cut,JJ,88.44,1
7/7/2018,July,KINN01,SHCW,Women's hair cut,JJ,102,0
7/7/2018,July,SPEK01,SHCW,Women's hair cut,JJ,102,0
7/7/2018,July,SMIS01,SHCW,Women's hair cut,JJ,102,0
7/7/2018,July,BERH01,SHCW,Women's hair cut,JJ,102,0
7/7/2018,July,PIJM01,CBAL,Balayage,KELLY,150,0
7/7/2018,July,SMIS01,CHLPL,Highlights partial,JOANNE,160,0
7/7/2018,July,ARRM01,CFC,Color full color,JJ,,1
7/10/2018,July,LANR01,SHCM,Men's hair cut,KELLY,35,0
7/10/2018,July,DEAM01,SHCM,Men's hair cut,KELLY,35,0
7/10/2018,July,BESJ01,SHCM,Men's hair cut,KELLY,35,0
7/10/2018,July,SMIL01,SHCM,Men's hair cut,JJ,40,0
7/10/2018,July,MASA01,SHCM,Men's hair cut,BECKY,41.15,1
7/10/2018,July,KUKK01,SBD,Blowdry,BECKY,45.26,1
7/10/2018,July,HILJ01,SBD,Blowdry,BECKY,45.26,1
7/10/2018,July,GRIP01,SHCM,Men's hair cut,BECKY,50,0
7/10/2018,July,MASA01,SHCM,Men's hair cut,BECKY,50,0
7/10/2018,July,BUDG02,SHCM,Men's hair cut,BECKY,50,0
7/10/2018,July,HILJ01,SBD,Blowdry,BECKY,50,0
7/10/2018,July,WOOJ01,SBD,Blowdry,JJ,52,0
