booking_date,booking_date_raw,booking_date_month,client_code,service_code,service_desc,staff,price,canceled_yes_no
2018-06-09,20180609,June,CAND01,CCAMO,Men's camo color,JJ,45,0
2018-06-09,20180609,June,LEAS01,CTU,Color touch up,JOANNE,50,0
2018-06-09,20180609,June,HUDM01,SBD,Blowdry,JJ,52,0
2018-06-09,20180609,June,BAIS01,SHCW,Women's hair cut,KELLY,55,0
2018-06-09,20180609,June,CHAD01,SHCW,Women's hair cut,KELLY,56.05,1
2018-06-09,20180609,June,MARR02,SHCW,Women's hair cut,KELLY,56.05,1
2018-06-09,20180609,June,CAND01,SHCM,Men's hair cut,JJ,60,0
2018-06-09,20180609,June,KUZD01,CTU,Color touch up,JOANNE,60,0
2018-06-09,20180609,June,FRAL01,SHCW,Women's hair cut,KELLY,65,0
2018-06-09,20180609,June,KUZD01,SHCW,Women's hair cut,KELLY,65,0
2018-06-09,20180609,June,ERWS01,CTU,Color touch up,JOANNE,66.52,1
2018-06-09,20180609,June,KOSI01,CTU,Color touch up,JOANNE,70,0
2018-06-09,20180609,June,FRAL01,CFC,Color full color,JOANNE,75,0
2018-06-09,20180609,June,NEMM01,SHCW,Women's hair cut,JJ,82,0
2018-06-09,20180609,June,ERWS01,SHCW,Women's hair cut,JJ,88.44,1
2018-06-09,20180609,June,JASA01,SHCW,Women's hair cut,JJ,102,0
2018-06-09,20180609,June,KRIJ01,SHCW,Women's hair cut,JJ,102,0
2018-06-09,20180609,June,GALG01,SHCW,Women's hair cut,JJ,102,0
2018-06-09,20180609,June,KOSI01,SHCW,Women's hair cut,JJ,102,0
2018-06-09,20180609,June,CHAD01,CHLPL,Highlights partial,JOANNE,147.73,1
2018-06-12,20180612,June,ALCV01,SMARTBOND,Smart Bond,KELLY,25,0
2018-06-12,20180612,June,ALCV01,SMARTBOND,Smart Bond,KELLY,25,0
2018-06-12,20180612,June,SCHJ01,CCAMO,Men's camo color,JJ,32.08,1
2018-06-12,20180612,June,LEL01,SHCM,Men's hair cut,KELLY,35,0
2018-06-12,20180612,June,ALCV01,CT,Color toner,KELLY,45,0
2018-06-12,20180612,June,SCHJ01,SHCM,Men's hair cut,JJ,49.48,1
2018-06-12,20180612,June,PER*01,SBD,Blowdry,JJ,52,0
2018-06-12,20180612,June,NELT01,SBD,Blowdry,JJ,52,0
2018-06-12,20180612,June,MCCK01,SHCW,Women's hair cut,KELLY,55,0
2018-06-12,20180612,June,LEEP01,SHCM,Men's hair cut,JJ,60,0
2018-06-12,20180612,June,PIPJ01,SHCM,Men's hair cut,JJ,60,0
2018-06-12,20180612,June,MORB01,CTU,Color touch up,JOANNE,70,0
2018-06-12,20180612,June,KULR01,SHCW,Women's hair cut,KELLY,75,0
2018-06-12,20180612,June,DAJR01,CFC,Color full color,JOANNE,75,0
2018-06-12,20180612,June,TAYL02,SHCW,Women's hair cut,JJ,82,0
2018-06-12,20180612,June,DAJR01,SHCW,Women's hair cut,JJ,92,0
2018-06-12,20180612,June,GIAL01,SHCW,Women's hair cut,JJ,92,0
2018-06-12,20180612,June,MORB01,SHCW,Women's hair cut,JJ,102,0
2018-06-12,20180612,June,LINM02,SHCW,Women's hair cut,JJ,102,0
2018-06-12,20180612,June,GIAL01,CHLPL,Highlights partial,JOANNE,150,0
2018-06-12,20180612,June,CLAM01,CHLPHC,Partial highlights and color,JOANNE,160,0
2018-06-12,20180612,June,ALCV01,CBAL,Balayage,KELLY,170,0
2018-06-13,20180613,June,MAKP01,SHCM,Men's hair cut,KELLY,35,0
2018-06-13,20180613,June,WICJ01,SHCM,Men's hair cut,JJ,40,0
2018-06-13,20180613,June,BELK01,SHCW,Women's hair cut,KELLY,55,0
2018-06-13,20180613,June,ELSM01,SBD,Blowdry,KELLY,55,0
2018-06-13,20180613,June,WARN01,SHCM,Men's hair cut,JJ,60,0
2018-06-13,20180613,June,NEEL01,CTU,Color touch up,JOANNE,70,0
2018-06-13,20180613,June,LIND01,CFC,Color full color,JOANNE,75,0
2018-06-13,20180613,June,MINA01,SHCW,Women's hair cut,JJ,82,0
2018-06-13,20180613,June,COLJ02,SHCW,Women's hair cut,JJ,82,0
2018-06-13,20180613,June,LIND01,SHCW,Women's hair cut,JJ,92,0
2018-06-13,20180613,June,FELH01,SHCW,Women's hair cut,JJ,102,0
2018-06-13,20180613,June,NEEL01,SHCW,Women's hair cut,JJ,102,0
2018-06-13,20180613,June,SHIG01,SHCW,Women's hair cut,JJ,102,0
2018-06-13,20180613,June,SHIG01,CHLPL,Highlights partial,JOANNE,140,0
2018-06-14,20180614,June,CAYK01,TRE 1,Treatments 1,JOANNE,20,0
2018-06-14,20180614,June,STAD01,MISC,miscellaneous,KELLY,25,0
2018-06-14,20180614,June,TOMV01,SBD,Blowdry,JJ,32,0
2018-06-14,20180614,June,MCNR01,SHCM,Men's hair cut,KELLY,35,0
2018-06-14,20180614,June,?A01,SBD,Blowdry,KELLY,35,0
2018-06-14,20180614,June,FAUA01,SHCW,Women's hair cut,KELLY,45,0
2018-06-14,20180614,June,FAUA01,CT,Color toner,KELLY,45,0
2018-06-14,20180614,June,HOLL01,SBD,Blowdry,BECKY,45.26,1
2018-06-14,20180614,June,BROS01,SBD,Blowdry,BECKY,45.26,1
2018-06-14,20180614,June,SHAA01,SHCM,Men's hair cut,BECKY,50,0
2018-06-14,20180614,June,FLAD01,SHCM,Men's hair cut,BECKY,50,0
2018-06-14,20180614,June,KUKK01,SBD,Blowdry,BECKY,50,0
2018-06-14,20180614,June,CAYK01,SBD,Blowdry,JJ,52,0
2018-06-14,20180614,June,KUMA01,SHCW,Women's hair cut,KELLY,55,0
2018-06-14,20180614,June,DES01,SHCW,Women's hair cut,BECKY,60,0
2018-06-14,20180614,June,TSAR01,SHCM,Men's hair cut,JJ,60,0
2018-06-14,20180614,June,CAYK01,CTU,Color touch up,JOANNE,70,0
2018-06-14,20180614,June,MARA01,SHCW,Women's hair cut,BECKY,80,0
2018-06-14,20180614,June,HACL01,SHCW,Women's hair cut,JJ,82,0
2018-06-14,20180614,June,BOOR01,SHCW,Women's hair cut,JJ,82,0
2018-06-14,20180614,June,NOWT01,SHCW,Women's hair cut,JJ,102,0
2018-06-14,20180614,June,MACM01,CHLFH,Highlights full,JOANNE,140,0
2018-06-14,20180614,June,TAA01,CDPB,double process blonde,JOANNE,150,1
2018-06-14,20180614,June,WONM02,SBD5+1,Blow dry bundle 5+1,HOUSE,260,0
2018-06-15,20180615,June,CARK01,SBD,Blowdry,KELLY,35,0
2018-06-15,20180615,June,HUDM01,SBD,Blowdry,JJ,44.55,1
2018-06-15,20180615,June,HUDS01,SBD,Blowdry,JJ,44.55,1
2018-06-15,20180615,June,TAGS02,CTU,Color touch up,KELLY,45,0
2018-06-15,20180615,June,TAYR01,SHCM,Men's hair cut,JJ,49.48,1
2018-06-15,20180615,June,BRAN01,SHCM,Men's hair cut,BECKY,50,0
2018-06-15,20180615,June,KLEA01,SHCM,Men's hair cut,BECKY,50,0
2018-06-15,20180615,June,SPIJ01,SHCM,Men's hair cut,BECKY,50,0
2018-06-15,20180615,June,ALIA01,SHCM,Men's hair cut,BECKY,50,0
2018-06-15,20180615,June,COLG01,SBD,Blowdry,BECKY,50,0
2018-06-15,20180615,June,SIRM01,SBD,Blowdry,BECKY,50,0
2018-06-15,20180615,June,REIL01,SBD,Blowdry,BECKY,50,0
2018-06-15,20180615,June,HILJ01,SBD,Blowdry,BECKY,50,0
2018-06-15,20180615,June,YANC01,CTU,Color touch up,JOANNE,50,0
2018-06-15,20180615,June,DANJ03,SBD,Blowdry,JJ,52,0
2018-06-15,20180615,June,WIL*01,SBD,Blowdry,JJ,52,0
2018-06-15,20180615,June,WARG01,SBD,Blowdry,JJ,52,0
2018-06-15,20180615,June,CRAY01,SHCW,Women's hair cut,KELLY,55,0
2018-06-15,20180615,June,MACV01,SHCW,Women's hair cut,BECKY,60,0
2018-06-15,20180615,June,COLJ01,SHCM,Men's hair cut,JJ,60,0
2018-06-15,20180615,June,THOD01,SHCM,Men's hair cut,JJ,60,0
2018-06-15,20180615,June,MERN01,CFC,Color full color,KELLY,63.13,1
2018-06-15,20180615,June,TAGS02,SHCW,Women's hair cut,KELLY,65,0
2018-06-15,20180615,June,ROBT01,CTU,Color touch up,JOANNE,70,0
2018-06-15,20180615,June,HILJ01,CTU,Color touch up,JOANNE,70,0
2018-06-15,20180615,June,COOM01,SHCW,Women's hair cut,BECKY,80,0
2018-06-15,20180615,June,TINA02,SHCW,Women's hair cut,JJ,82,0
2018-06-15,20180615,June,VERR01,SHCW,Women's hair cut,JJ,82,0
2018-06-15,20180615,June,OSES01,SHCW,Women's hair cut,JJ,82,0
2018-06-15,20180615,June,HUDS01,CFC,Color full color,JOANNE,85,0
2018-06-15,20180615,June,TINA01,SHCW,Women's hair cut,JJ,102,0
2018-06-15,20180615,June,SCHC01,CALC,Accent lights and color,JOANNE,140,0
2018-06-15,20180615,June,HUDS01,CFC,Color full color,JJ,,1
2018-06-16,20180616,June,ROPR01,SMARTBOND,Smart Bond,KELLY,25,0
2018-06-16,20180616,June,MASR01,SBD,Blowdry,JJ,32,0
2018-06-16,20180616,June,MAXI01,SHCM,Men's hair cut,KELLY,35,0
2018-06-16,20180616,June,DEUD01,SHCW,Women's hair cut,KELLY,45,0
2018-06-16,20180616,June,SASA01,SHCW,Women's hair cut,KELLY,55,0
2018-06-16,20180616,June,TUMM01,SBD,Blowdry,KELLY,55,0
2018-06-16,20180616,June,MARG01,SHCM,Men's hair cut,JJ,60,0
2018-06-16,20180616,June,ROPR01,SHCW,Women's hair cut,KELLY,65,0
2018-06-16,20180616,June,TUMM01,CTU,Color touch up,JOANNE,70,0
2018-06-16,20180616,June,PHIJ01,CTU,Color touch up,JOANNE,70,0
2018-06-16,20180616,June,MARM01,CFC,Color full color,JOANNE,70,0
2018-06-16,20180616,June,TUMM01,CFC,Color full color,JOANNE,77.06,1
2018-06-16,20180616,June,RICS01,SHCW,Women's hair cut,JJ,82,0
2018-06-16,20180616,June,GARJ01,CFC,Color full color,JOANNE,85,0
2018-06-16,20180616,June,SCHH01,SHCW,Women's hair cut,JJ,102,0
2018-06-16,20180616,June,GARJ01,SHCW,Women's hair cut,JJ,102,0
2018-06-16,20180616,June,ROPR01,CBAL,Balayage,KELLY,150,0
2018-06-16,20180616,June,TAYE01,SHCM,Men's hair cut,JJ,49.48,1
2018-06-17,20180617,June,BOTN01,SHCM,Men's hair cut,BECKY,50,0
2018-06-17,20180617,June,STOD01,SHCM,Men's hair cut,BECKY,50,0
2018-06-17,20180617,June,HUDM01,SBD,Blowdry,BECKY,50,0
2018-06-17,20180617,June,HUDS01,SBD,Blowdry,BECKY,50,0
2018-06-17,20180617,June,WOOJ01,SBD,Blowdry,BECKY,50,0
2018-06-17,20180617,June,BREH01,SHCW,Women's hair cut,JJ,102,0
2018-06-19,20180619,June,MOOH01,CON,Consultation,JJ,0,0
2018-06-19,20180619,June,MACS01,MISC,miscellaneous,JJ,20,0
2018-06-19,20180619,June,TRES01,SHCM,Men's hair cut,BECKY,30,0
2018-06-19,20180619,June,JOHM01,SHCM,Men's hair cut,KELLY,35,0
2018-06-19,20180619,June,DHAN01,SBD,Blowdry,JJ,42,0
2018-06-19,20180619,June,CHIC01,SHCW,Women's hair cut,KELLY,45,0
2018-06-19,20180619,June,HENB01,SHCM,Men's hair cut,JJ,49.48,1
2018-06-19,20180619,June,MELE01,SHCM,Men's hair cut,BECKY,50,0
2018-06-19,20180619,June,BROS02,SHCM,Men's hair cut,BECKY,50,0
2018-06-19,20180619,June,HOAS01,SHCW,Women's hair cut,KELLY,55,0
2018-06-19,20180619,June,HOFJ01,SHCW,Women's hair cut,KELLY,55,0
2018-06-19,20180619,June,STEK02,SBD,Blowdry,KELLY,55,0
2018-06-19,20180619,June,NIZS01,SHCW,Women's hair cut,BECKY,60,0
2018-06-19,20180619,June,SARA01,SHCM,Men's hair cut,JJ,60,0
2018-06-19,20180619,June,DHAN01,CFC,Color full color,JOANNE,75,0
2018-06-19,20180619,June,RICP01,SHCW,Women's hair cut,BECKY,80,0
2018-06-19,20180619,June,HOUN01,SHCW,Women's hair cut,JJ,82,0
2018-06-19,20180619,June,MOSR01,SHCW,Women's hair cut,JJ,82,0
2018-06-19,20180619,June,TAYL01,CHLPL,Highlights partial,JOANNE,160,0
2018-06-19,20180619,June,KIRR01,SHCM,Men's hair cut,BECKY,41.15,1
2018-06-19,20180619,June,TAMA01,CON,Consultation,KELLY,5,1
2018-06-20,20180620,June,WITC01,SHCM,Men's hair cut,KELLY,35,0
2018-06-20,20180620,June,SCHJ01,CCAMO,Men's camo color,JJ,45,0
2018-06-20,20180620,June,CARK01,SBD,Blowdry,KELLY,45.64,1
2018-06-20,20180620,June,WAGM01,CTU,Color touch up,JOANNE,50,0
2018-06-20,20180620,June,MACD01,SHCW,Women's hair cut,KELLY,55,0
2018-06-20,20180620,June,SLUS01,SHCM,Men's hair cut,JJ,60,0
2018-06-20,20180620,June,POTR01,SHCM,Men's hair cut,JJ,60,0
2018-06-20,20180620,June,SCHJ01,SHCM,Men's hair cut,JJ,60,0
2018-06-20,20180620,June,BORJ01,SHCM,Men's hair cut,JJ,60,0
2018-06-20,20180620,June,CHIT01,SHCW,Women's hair cut,JJ,82,0
2018-06-20,20180620,June,TRIL01,SHCW,Women's hair cut,JJ,82,0
2018-06-20,20180620,June,WAL*01,SHCW,Women's hair cut,JJ,82,0
2018-06-20,20180620,June,KERT01,SHCW,Women's hair cut,JJ,102,0
2018-06-20,20180620,June,CORS01,SHCW,Women's hair cut,JJ,102,0
2018-06-20,20180620,June,VERM01,SHCW,Women's hair cut,JJ,102,0
2018-06-20,20180620,June,CORS01,CAL,accent lights,JOANNE,140,0
2018-06-20,20180620,June,CARK01,CTU,Color touch up,KELLY,52.5,1
2018-06-21,20180621,June,JM01,CON,Consultation,KELLY,10,0
2018-06-21,20180621,June,RIHM01,SBD,Blowdry,BECKY,30,0
2018-06-21,20180621,June,DONN01,SBD,Blowdry,JJ,32,0
2018-06-21,20180621,June,COLG01,SBD,Blowdry,BECKY,45.26,1
2018-06-21,20180621,June,HOLL01,SBD,Blowdry,BECKY,45.26,1
2018-06-21,20180621,June,COLG01,SBD,Blowdry,BECKY,50,0
2018-06-21,20180621,June,KUKK01,SBD,Blowdry,BECKY,50,0
2018-06-21,20180621,June,KOZC01,SHCW,Women's hair cut,KELLY,55,0
2018-06-21,20180621,June,BHAT01,SHCW,Women's hair cut,BECKY,60,0
2018-06-21,20180621,June,HENB01,SHCM,Men's hair cut,JJ,60,0
2018-06-21,20180621,June,BURT01,SHCM,Men's hair cut,JJ,60,0
2018-06-21,20180621,June,GHOP01,CTU,Color touch up,JOANNE,70,0
2018-06-21,20180621,June,BURL01,CTU,Color touch up,JOANNE,70,0
2018-06-21,20180621,June,WYRC01,CTU,Color touch up,JOANNE,70,0
2018-06-21,20180621,June,BURL01,SHCW,Women's hair cut,KELLY,75,0
2018-06-21,20180621,June,MANL01,SHCW,Women's hair cut,BECKY,80,0
2018-06-21,20180621,June,GHOP01,SHCW,Women's hair cut,BECKY,80,0
2018-06-21,20180621,June,RUBA01,SHCW,Women's hair cut,JJ,82,0
2018-06-21,20180621,June,LEEM01,CFC,Color full color,JOANNE,85,0
2018-06-21,20180621,June,RUTR01,CFC,Color full color,JOANNE,85,0
2018-06-21,20180621,June,VARE01,SHCW,Women's hair cut,JJ,88.44,1
2018-06-21,20180621,June,HILE01,SHCW,Women's hair cut,JJ,102,0
2018-06-21,20180621,June,AINM01,SHCW,Women's hair cut,JJ,102,0
2018-06-21,20180621,June,MOLA01,SHCW,Women's hair cut,JJ,102,0
2018-06-21,20180621,June,LEEM01,SHCW,Women's hair cut,JJ,102,0
2018-06-21,20180621,June,RUTR01,SHCW,Women's hair cut,JJ,102,0
2018-06-21,20180621,June,COLG01,CALC,Accent lights and color,JOANNE,140,0
2018-06-22,20180622,June,INFB01,CON,Consultation,KELLY,0,0
2018-06-22,20180622,June,MURS01,SHCM,Men's hair cut,BECKY,5,0
2018-06-22,20180622,June,CROB01,MISC,miscellaneous,KELLY,18,0
2018-06-22,20180622,June,KHUN01,CON,Consultation,KELLY,20,0
2018-06-22,20180622,June,KOEE01,SHCM,Men's hair cut,KELLY,35,0
2018-06-22,20180622,June,CROB01,SHCM,Men's hair cut,KELLY,35,0
2018-06-22,20180622,June,WOOJ01,SBD,Blowdry,JJ,44.55,1
2018-06-22,20180622,June,PENM01,SBD,Blowdry,BECKY,45.26,1
2018-06-22,20180622,June,ABL*01,SHCM,Men's hair cut,BECKY,50,0
2018-06-22,20180622,June,LIMB01,SHCM,Men's hair cut,BECKY,50,0
2018-06-22,20180622,June,BUDG02,SHCM,Men's hair cut,BECKY,50,0
2018-06-22,20180622,June,PENM01,CMT,Color mini touch up,JOANNE,50,1
2018-06-22,20180622,June,WOOD02,SBD,Blowdry,JJ,52,0
2018-06-22,20180622,June,KATS01,SHCW,Women's hair cut,KELLY,55,0
2018-06-22,20180622,June,PANP01,SHCW,Women's hair cut,KELLY,55,0
2018-06-22,20180622,June,WOOJ01,CTU,Color touch up,JOANNE,66.52,1
2018-06-22,20180622,June,WIL*01,CTU,Color touch up,JOANNE,70,0
2018-06-22,20180622,June,DSIC01,SHCW,Women's hair cut,JJ,82,0
2018-06-22,20180622,June,PENM01,SHCW,Women's hair cut,JJ,88.44,1
2018-06-22,20180622,June,PET*01,SHCW,Women's hair cut,JJ,88.44,1
2018-06-22,20180622,June,WIL*01,SHCW,Women's hair cut,JJ,102,0
2018-06-22,20180622,June,NGUS01,SHCW,Women's hair cut,JJ,102,0
2018-06-22,20180622,June,SIRM01,SBD5+1,Blow dry bundle 5+1,HOUSE,250,0
2018-06-22,20180622,June,HILJ01,SBD5+1,Blow dry bundle 5+1,HOUSE,250,0
2018-06-23,20180623,June,TIEM01,CT,Color toner,KELLY,20,0
2018-06-23,20180623,June,TIEM01,SHCM,Men's hair cut,KELLY,35,0
2018-06-23,20180623,June,HUAR01,SBD,Blowdry,KELLY,35,0
2018-06-23,20180623,June,REDM01,SBD,Blowdry,JJ,44.55,1
2018-06-23,20180623,June,SUNS01,SHCW,Women's hair cut,KELLY,45,0
2018-06-23,20180623,June,RUDJ01,SHCW,Women's hair cut,KELLY,45,0
2018-06-23,20180623,June,TIEM01,SMARTBOND,Smart Bond,KELLY,50,0
2018-06-23,20180623,June,WOOJ01,SBD,Blowdry,JJ,52,0
2018-06-23,20180623,June,?A01,SBD,Blowdry,KELLY,55,0
2018-06-23,20180623,June,FIGM01,CTU,Color touch up,KELLY,65,0
2018-06-23,20180623,June,SUNS01,CTU,Color touch up,KELLY,65,0
2018-06-23,20180623,June,BENS02,CFC,Color full color,JOANNE,65,0
2018-06-23,20180623,June,ERWS01,CTU,Color touch up,JOANNE,70,0
2018-06-23,20180623,June,WOOJ01,CTU,Color touch up,JOANNE,70,0
2018-06-23,20180623,June,SPRK01,SHCW,Women's hair cut,JJ,81.6,0
2018-06-23,20180623,June,CONJ01,SHCW,Women's hair cut,JJ,82,0
2018-06-23,20180623,June,TAYB01,SHCW,Women's hair cut,JJ,82,0
2018-06-23,20180623,June,AURM01,SHCW,Women's hair cut,JJ,88.44,1
2018-06-23,20180623,June,TIEM01,CDPB,double process blonde,KELLY,100,0
2018-06-23,20180623,June,ERWS01,SHCW,Women's hair cut,JJ,102,0
2018-06-23,20180623,June,LEEO01,CALC,Accent lights and color,JOANNE,140,0
2018-06-23,20180623,June,VELA01,CON,Consultation,JJ,0,1
2018-06-26,20180626,June,LEM01,CON,Consultation,KELLY,0,0
2018-06-26,20180626,June,PARJ02,SHCM,Men's hair cut,KELLY,35,0
2018-06-26,20180626,June,ZUKS01,SHCM,Men's hair cut,BECKY,41.15,1
2018-06-26,20180626,June,FRAM01,SHCW,Women's hair cut,KELLY,45,0
2018-06-26,20180626,June,FIND01,SBD,Blowdry,KELLY,45,0
2018-06-26,20180626,June,YATT01,SHCM,Men's hair cut,BECKY,50,0
2018-06-26,20180626,June,ZUKS01,SHCM,Men's hair cut,BECKY,50,0
2018-06-26,20180626,June,PENM01,SBD,Blowdry,BECKY,50,0
2018-06-26,20180626,June,PENM01,CMT,Color mini touch up,JOANNE,50,0
2018-06-26,20180626,June,NELT01,SBD,Blowdry,JJ,52,0
2018-06-26,20180626,June,VERD01,SHCM,Men's hair cut,KELLY,55,0
2018-06-26,20180626,June,RICP01,SBD,Blowdry,KELLY,55,0
2018-06-26,20180626,June,LEHF01,SHCW,Women's hair cut,BECKY,60,0
2018-06-26,20180626,June,FER*01,SHCW,Women's hair cut,BECKY,60,0
2018-06-26,20180626,June,NIES02,SHCM,Men's hair cut,JJ,60,0
2018-06-26,20180626,June,TRAJ01,SHCM,Men's hair cut,JJ,60,0
2018-06-26,20180626,June,ZHAV01,CFC,Color full color,JOANNE,65,0
2018-06-26,20180626,June,WINL01,SHCW,Women's hair cut,BECKY,67.84,1
2018-06-26,20180626,June,STEK01,SHCW,Women's hair cut,BECKY,80,0
2018-06-26,20180626,June,MARD01,SHCW,Women's hair cut,BECKY,80,0
2018-06-26,20180626,June,FANM01,SHCW,Women's hair cut,JJ,82,0
2018-06-26,20180626,June,LINJ01,SHCW,Women's hair cut,JJ,102,0
2018-06-26,20180626,June,BRES01,SHCW,Women's hair cut,JJ,102,0
2018-06-26,20180626,June,FIND01,CHLPL,Highlights partial,JOANNE,150,0
2018-06-27,20180627,June,LEWH02,SBD,Blowdry,KELLY,35,0
2018-06-27,20180627,June,GREB01,SHCM,Men's hair cut,JJ,40,0
2018-06-27,20180627,June,CARK01,CTU,Color touch up,KELLY,40,0
2018-06-27,20180627,June,CARK01,SBD,Blowdry,KELLY,45.64,1
2018-06-27,20180627,June,MCCB01,SHCM,Men's hair cut,BECKY,50,0
2018-06-27,20180627,June,MESN01,SBD,Blowdry,BECKY,50,0
2018-06-27,20180627,June,HOLL01,SBD,Blowdry,BECKY,50,0
2018-06-27,20180627,June,YANM01,SHCW,Women's hair cut,KELLY,55,0
2018-06-27,20180627,June,CARK01,SHCM,Men's hair cut,KELLY,55,0
2018-06-27,20180627,June,SUNS01,SHCW,Women's hair cut,KELLY,56.05,1
2018-06-27,20180627,June,BERI01,SHCM,Men's hair cut,JJ,60,0
2018-06-27,20180627,June,STEH01,SHCM,Men's hair cut,JJ,60,0
2018-06-27,20180627,June,LYNG01,SHCM,Men's hair cut,JJ,60,0
2018-06-27,20180627,June,HOWC01,SHCM,Men's hair cut,JJ,60,0
2018-06-27,20180627,June,SHAS01,SHCM,Men's hair cut,JJ,60,0
2018-06-27,20180627,June,BELK01,CFC,Color full color,KELLY,65,0
2018-06-27,20180627,June,WOOD01,CTU,Color touch up,JOANNE,70,0
2018-06-27,20180627,June,HOLL01,CTU,Color touch up,JOANNE,70,0
2018-06-27,20180627,June,COXH01,SHCW,Women's hair cut,KELLY,75,0
2018-06-27,20180627,June,PARS01,SHCW,Women's hair cut,BECKY,80,0
2018-06-27,20180627,June,.L01,SHCW,Women's hair cut,JJ,88.44,1
2018-06-27,20180627,June,WOOD01,SHCW,Women's hair cut,JJ,102,0
2018-06-27,20180627,June,MASA01,CBAL,Balayage,KELLY,155.56,1
2018-06-28,20180628,June,RUBA01,CON,Consultation,JJ,0,0
2018-06-28,20180628,June,BURD01,SHCM,Men's hair cut,BECKY,5,0
2018-06-28,20180628,June,WASS01,SHCM,Men's hair cut,KELLY,35,0
2018-06-28,20180628,June,JENP01,SHCC,Children (under 12),KELLY,35,1
2018-06-28,20180628,June,MEIC01,SHCM,Men's hair cut,KELLY,38.8,1
2018-06-28,20180628,June,HOG*01,SHCM,Men's hair cut,BECKY,50,0
2018-06-28,20180628,June,BATP01,SHCM,Men's hair cut,JJ,50,0
2018-06-28,20180628,June,MAKM01,SHCM,Men's hair cut,BECKY,50,0
2018-06-28,20180628,June,ELSM01,SBD,Blowdry,BECKY,50,0
2018-06-28,20180628,June,DOWR01,SBD,Blowdry,JJ,52,0
2018-06-28,20180628,June,BOTS01,SHCW,Women's hair cut,KELLY,55,0
2018-06-28,20180628,June,ADAP01,SHCW,Women's hair cut,KELLY,55,0
2018-06-28,20180628,June,WALT01,SHCW,Women's hair cut,KELLY,55,0
2018-06-28,20180628,June,BOTC01,SHCW,Women's hair cut,BECKY,60,0
2018-06-28,20180628,June,SIDA01,SHCW,Women's hair cut,BECKY,60,0
2018-06-28,20180628,June,DUFD01,SHCM,Men's hair cut,JJ,60,0
2018-06-28,20180628,June,ADAP01,CFC,Color full color,KELLY,65,0
2018-06-28,20180628,June,MARK01,SHCW,Women's hair cut,BECKY,67.84,1
2018-06-28,20180628,June,BENC01,CTU,Color touch up,JOANNE,70,0
2018-06-28,20180628,June,BOTK01,SHCW,Women's hair cut,JJ,82,0
2018-06-28,20180628,June,YEHC01,SHCW,Women's hair cut,JJ,82,0
2018-06-28,20180628,June,SILG01,SHCW,Women's hair cut,JJ,82,0
2018-06-28,20180628,June,KUKK01,SBD5+1,Blow dry bundle 5+1,HOUSE,250,0
2018-06-28,20180628,June,WEES01,CON,Consultation,JJ,0,1
2018-06-29,20180629,June,DUFD01,CON,Consultation,JJ,0,1
2018-06-29,20180629,June,MCWC01,CAS,Color additional service,KELLY,5,0
2018-06-29,20180629,June,APTM01,SHCM,Men's hair cut,JJ,30,0
2018-06-29,20180629,June,OHA*01,SHCC,Children (under 12),BECKY,30,0
2018-06-29,20180629,June,OHA*01,SHCC,Children (under 12),BECKY,34,1
2018-06-29,20180629,June,MCWC01,CT,Color toner,KELLY,45,0
2018-06-29,20180629,June,SIRM01,SBD,Blowdry,BECKY,45.26,1
2018-06-29,20180629,June,MCWC01,SMARTBOND,Smart Bond,KELLY,50,0
2018-06-29,20180629,June,COLR02,SHCM,Men's hair cut,BECKY,50,0
2018-06-29,20180629,June,COLR01,SHCM,Men's hair cut,BECKY,50,0
2018-06-29,20180629,June,KLEA01,SHCM,Men's hair cut,BECKY,50,0
2018-06-29,20180629,June,FLEL01,SHCM,Men's hair cut,BECKY,50,0
2018-06-29,20180629,June,SIRM01,SBD,Blowdry,BECKY,50,0
2018-06-29,20180629,June,GREL01,SHCW,Women's hair cut,BECKY,60,0
2018-06-29,20180629,June,OGDJ01,SHCW,Women's hair cut,BECKY,60,0
2018-06-29,20180629,June,OHAG01,SHCM,Men's hair cut,JJ,60,0
2018-06-29,20180629,June,MCWC01,SHCW,Women's hair cut,KELLY,65,0
2018-06-29,20180629,June,HAMN01,CTU,Color touch up,JOANNE,70,0
2018-06-29,20180629,June,GAD*01,CFC,Color full color,JOANNE,77.06,1
2018-06-29,20180629,June,WANM01,SHCW,Women's hair cut,BECKY,80,0
2018-06-29,20180629,June,MCMC01,SHCW,Women's hair cut,JJ,82,0
2018-06-29,20180629,June,COLG01,SHCW,Women's hair cut,JJ,102,0
2018-06-29,20180629,June,LEVL01,SHCW,Women's hair cut,JJ,102,0
2018-06-29,20180629,June,SAVP01,SHCW,Women's hair cut,JJ,102,0
2018-06-29,20180629,June,HAMN01,SHCW,Women's hair cut,JJ,102,0
2018-06-29,20180629,June,KALA01,SHCW,Women's hair cut,JJ,102,0
2018-06-29,20180629,June,NGUS01,CALC,Accent lights and color,JOANNE,140,0
2018-06-29,20180629,June,MCWC01,CBAL,Balayage,KELLY,150,0
2018-06-29,20180629,June,KALA01,CHLPHC,Partial highlights and color,JOANNE,160,0
2018-06-29,20180629,June,FIOJ01,SHCW,Women's hair cut,KELLY,56.05,1
2018-06-29,20180629,June,MARK01,CON,Consultation,BECKY,0,1
2018-06-30,20180630,June,TAMA01,SMARTBOND,Smart Bond,KELLY,25,0
2018-06-30,20180630,June,KRAV01,SMARTBOND,Smart Bond,KELLY,25,0
